circuit_type,size,variant,solver,backend,status,run_id,wall_time,solve_time
majority,51,sbc_half,chuffed,minizinc,SAT,2,0.16185474395751953,0.0
majority,51,sbc_half,chuffed,minizinc,SAT,3,0.18752193450927734,0.0
majority,51,sbc_half,z3,smt,SAT,1,0.02001214027404785,
majority,51,sbc_half,z3,smt,SAT,2,0.016542434692382812,
majority,51,sbc_half,z3,smt,SAT,3,0.01927495002746582,
majority,51,sbc_half,cvc5,smt,SAT,1,0.018723011016845703,
majority,51,sbc_half,cvc5,smt,SAT,2,0.01816558837890625,
majority,51,sbc_half,cvc5,smt,SAT,3,0.019108295440673828,
majority,71,base,gecode,minizinc,SAT,1,0.17660284042358398,0.000281309
majority,71,base,gecode,minizinc,SAT,2,0.17121267318725586,0.000300936
majority,71,base,gecode,minizinc,SAT,3,0.18120288848876953,0.000271902
majority,71,base,chuffed,minizinc,SAT,1,0.1726529598236084,0.001
majority,71,base,chuffed,minizinc,SAT,2,0.1743450164794922,0.0
majority,71,base,chuffed,minizinc,SAT,3,0.1683366298675537,0.0
majority,71,base,z3,smt,SAT,1,0.024016380310058594,
majority,71,base,z3,smt,SAT,2,0.0251467227935791,
majority,71,base,z3,smt,SAT,3,0.023885726928710938,
majority,71,base,cvc5,smt,SAT,1,0.040784358978271484,
majority,71,base,cvc5,smt,SAT,2,0.04146838188171387,
majority,71,base,cvc5,smt,SAT,3,0.04326486587524414,
majority,71,sbc,gecode,minizinc,SAT,1,0.16349244117736816,0.000270058
majority,71,sbc,gecode,minizinc,SAT,2,0.16944408416748047,0.000244901
majority,71,sbc,gecode,minizinc,SAT,3,0.16736698150634766,0.000247436
majority,71,sbc,chuffed,minizinc,SAT,1,0.17823576927185059,0.0
majority,71,sbc,chuffed,minizinc,SAT,2,0.17357826232910156,0.0
majority,71,sbc,chuffed,minizinc,SAT,3,0.17168617248535156,0.0
majority,71,sbc,z3,smt,SAT,1,0.020756959915161133,
majority,71,sbc,z3,smt,SAT,2,0.025159358978271484,
majority,71,sbc,z3,smt,SAT,3,0.026447296142578125,
majority,71,sbc,cvc5,smt,SAT,1,0.0398867130279541,
majority,71,sbc,cvc5,smt,SAT,2,0.04020547866821289,
majority,71,sbc,cvc5,smt,SAT,3,0.03940296173095703,
majority,71,sbc_half,gecode,minizinc,SAT,1,0.17673730850219727,0.00017005
majority,71,sbc_half,gecode,minizinc,SAT,2,0.18368768692016602,0.000204766
majority,71,sbc_half,gecode,minizinc,SAT,3,0.18768072128295898,0.000169038
majority,71,sbc_half,chuffed,minizinc,SAT,1,0.1596837043762207,0.0
majority,71,sbc_half,chuffed,minizinc,SAT,2,0.2223215103149414,0.0
majority,71,sbc_half,chuffed,minizinc,SAT,3,0.17731022834777832,0.0
majority,71,sbc_half,z3,smt,SAT,1,0.015816688537597656,
majority,71,sbc_half,z3,smt,SAT,2,0.015305519104003906,
majority,71,sbc_half,z3,smt,SAT,3,0.028877735137939453,
majority,71,sbc_half,cvc5,smt,SAT,1,0.025131702423095703,
majority,71,sbc_half,cvc5,smt,SAT,2,0.029079914093017578,
majority,71,sbc_half,cvc5,smt,SAT,3,0.022385358810424805,
neg_and_tree,8,base,gecode,minizinc,SAT,1,0.16944241523742676,7.5402e-05
neg_and_tree,8,base,gecode,minizinc,SAT,2,0.16501641273498535,7.7476e-05
neg_and_tree,8,base,gecode,minizinc,SAT,3,0.1731586456298828,7.0703e-05
neg_and_tree,8,base,chuffed,minizinc,SAT,1,0.15877461433410645,0.0
neg_and_tree,8,base,chuffed,minizinc,SAT,2,0.17194271087646484,0.0
neg_and_tree,8,base,chuffed,minizinc,SAT,3,0.17203140258789062,0.0
neg_and_tree,8,base,z3,smt,SAT,1,0.013331174850463867,
neg_and_tree,8,base,z3,smt,SAT,2,0.015905380249023438,
neg_and_tree,8,base,z3,smt,SAT,3,0.01750636100769043,
neg_and_tree,8,base,cvc5,smt,SAT,1,0.009443044662475586,
neg_and_tree,8,base,cvc5,smt,SAT,2,0.010138511657714844,
neg_and_tree,8,base,cvc5,smt,SAT,3,0.008385896682739258,
neg_and_tree,8,sbc,gecode,minizinc,SAT,1,0.1759951114654541,0.000103315
neg_and_tree,8,sbc,gecode,minizinc,SAT,2,0.17601442337036133,9.5891e-05
neg_and_tree,8,sbc,gecode,minizinc,SAT,3,0.1772143840789795,8.7705e-05
neg_and_tree,8,sbc,chuffed,minizinc,SAT,1,0.15673446655273438,0.0
neg_and_tree,8,sbc,chuffed,minizinc,SAT,2,0.15716218948364258,0.0
neg_and_tree,8,sbc,chuffed,minizinc,SAT,3,0.1728343963623047,0.0
neg_and_tree,8,sbc,z3,smt,SAT,1,0.017205476760864258,
neg_and_tree,8,sbc,z3,smt,SAT,2,0.01637101173400879,
neg_and_tree,8,sbc,z3,smt,SAT,3,0.017929553985595703,
neg_and_tree,8,sbc,cvc5,smt,SAT,1,0.011446714401245117,
neg_and_tree,8,sbc,cvc5,smt,SAT,2,0.009751319885253906,
neg_and_tree,8,sbc,cvc5,smt,SAT,3,0.010823965072631836,
neg_and_tree,8,sbc_half,gecode,minizinc,SAT,1,0.1661374568939209,7.3228e-05
neg_and_tree,8,sbc_half,gecode,minizinc,SAT,2,0.1722877025604248,0.000672406
neg_and_tree,8,sbc_half,gecode,minizinc,SAT,3,0.1718888282775879,8.3166e-05
neg_and_tree,8,sbc_half,chuffed,minizinc,SAT,1,0.17311573028564453,0.0
neg_and_tree,8,sbc_half,chuffed,minizinc,SAT,2,0.1717841625213623,0.0
neg_and_tree,8,sbc_half,chuffed,minizinc,SAT,3,0.1649160385131836,0.0
neg_and_tree,8,sbc_half,z3,smt,SAT,1,0.012695550918579102,
neg_and_tree,8,sbc_half,z3,smt,SAT,2,0.012261629104614258,
neg_and_tree,8,sbc_half,z3,smt,SAT,3,0.013926982879638672,
neg_and_tree,8,sbc_half,cvc5,smt,SAT,1,0.008059024810791016,
neg_and_tree,8,sbc_half,cvc5,smt,SAT,2,0.007606029510498047,
neg_and_tree,8,sbc_half,cvc5,smt,SAT,3,0.006677865982055664,
neg_and_tree,16,base,gecode,minizinc,SAT,1,0.15087413787841797,0.000109225
neg_and_tree,16,base,gecode,minizinc,SAT,2,0.18691301345825195,8.6382e-05
neg_and_tree,16,base,gecode,minizinc,SAT,3,0.18197154998779297,7.2587e-05
neg_and_tree,16,base,chuffed,minizinc,SAT,1,0.17304134368896484,0.0
neg_and_tree,16,base,chuffed,minizinc,SAT,2,0.20161080360412598,0.0
neg_and_tree,16,base,chuffed,minizinc,SAT,3,0.16109299659729004,0.0
neg_and_tree,16,base,z3,smt,SAT,1,0.01466989517211914,
neg_and_tree,16,base,z3,smt,SAT,2,0.014374256134033203,
neg_and_tree,16,base,z3,smt,SAT,3,0.01962566375732422,
neg_and_tree,16,base,cvc5,smt,SAT,1,0.017298221588134766,
neg_and_tree,16,base,cvc5,smt,SAT,2,0.013573646545410156,
neg_and_tree,16,base,cvc5,smt,SAT,3,0.013774633407592773,
neg_and_tree,16,sbc,gecode,minizinc,SAT,1,0.16269874572753906,9.56e-05
neg_and_tree,16,sbc,gecode,minizinc,SAT,2,0.16748285293579102,0.000121118
neg_and_tree,16,sbc,gecode,minizinc,SAT,3,0.18538856506347656,0.000106842
neg_and_tree,16,sbc,chuffed,minizinc,SAT,1,0.16737127304077148,0.0
neg_and_tree,16,sbc,chuffed,minizinc,SAT,2,0.1696488857269287,0.0
neg_and_tree,16,sbc,chuffed,minizinc,SAT,3,0.16743946075439453,0.0
neg_and_tree,16,sbc,z3,smt,SAT,1,0.019143342971801758,
neg_and_tree,16,sbc,z3,smt,SAT,2,0.0167391300201416,
neg_and_tree,16,sbc,z3,smt,SAT,3,0.01643681526184082,
neg_and_tree,16,sbc,cvc5,smt,SAT,1,0.014506816864013672,
neg_and_tree,16,sbc,cvc5,smt,SAT,2,0.014129400253295898,
neg_and_tree,16,sbc,cvc5,smt,SAT,3,0.012187719345092773,
neg_and_tree,16,sbc_half,gecode,minizinc,SAT,1,0.16826939582824707,8.4118e-05
neg_and_tree,16,sbc_half,gecode,minizinc,SAT,2,0.17148828506469727,9.583e-05
neg_and_tree,16,sbc_half,gecode,minizinc,SAT,3,0.17840027809143066,9.9978e-05
neg_and_tree,16,sbc_half,chuffed,minizinc,SAT,1,0.18165993690490723,0.0
neg_and_tree,16,sbc_half,chuffed,minizinc,SAT,2,0.169830322265625,0.0
neg_and_tree,16,sbc_half,chuffed,minizinc,SAT,3,0.1651618480682373,0.0
neg_and_tree,16,sbc_half,z3,smt,SAT,1,0.015767574310302734,
neg_and_tree,16,sbc_half,z3,smt,SAT,2,0.016242265701293945,
neg_and_tree,16,sbc_half,z3,smt,SAT,3,0.016934633255004883,
neg_and_tree,16,sbc_half,cvc5,smt,SAT,1,0.010872840881347656,
neg_and_tree,16,sbc_half,cvc5,smt,SAT,2,0.011360883712768555,
neg_and_tree,16,sbc_half,cvc5,smt,SAT,3,0.014466047286987305,
neg_and_tree,32,base,gecode,minizinc,SAT,1,0.17414474487304688,0.000100719
neg_and_tree,32,base,gecode,minizinc,SAT,2,0.1775193214416504,0.000226867
neg_and_tree,32,base,gecode,minizinc,SAT,3,0.166733980178833,0.000115578
neg_and_tree,32,base,chuffed,minizinc,SAT,1,0.1905834674835205,0.0
neg_and_tree,32,base,chuffed,minizinc,SAT,2,0.16775202751159668,0.0
neg_and_tree,32,base,chuffed,minizinc,SAT,3,0.17598485946655273,0.001
neg_and_tree,32,base,z3,smt,SAT,1,0.01681208610534668,
neg_and_tree,32,base,z3,smt,SAT,2,0.016065359115600586,
neg_and_tree,32,base,z3,smt,SAT,3,0.01672506332397461,
neg_and_tree,32,base,cvc5,smt,SAT,1,0.020547151565551758,
neg_and_tree,32,base,cvc5,smt,SAT,2,0.032990455627441406,
neg_and_tree,32,base,cvc5,smt,SAT,3,0.024294614791870117,
neg_and_tree,32,sbc,gecode,minizinc,SAT,1,0.16414451599121094,0.000137138
neg_and_tree,32,sbc,gecode,minizinc,SAT,2,0.18662571907043457,0.000200487
neg_and_tree,32,sbc,gecode,minizinc,SAT,3,0.20612072944641113,0.000158899
neg_and_tree,32,sbc,chuffed,minizinc,SAT,1,0.17682266235351562,0.0
neg_and_tree,32,sbc,chuffed,minizinc,SAT,2,0.16348004341125488,0.0
neg_and_tree,32,sbc,chuffed,minizinc,SAT,3,0.1684422492980957,0.0
neg_and_tree,32,sbc,z3,smt,SAT,1,0.021553993225097656,
neg_and_tree,32,sbc,z3,smt,SAT,2,0.01676487922668457,
neg_and_tree,32,sbc,z3,smt,SAT,3,0.02021932601928711,
neg_and_tree,32,sbc,cvc5,smt,SAT,1,0.020404577255249023,
neg_and_tree,32,sbc,cvc5,smt,SAT,2,0.022714614868164062,
neg_and_tree,32,sbc,cvc5,smt,SAT,3,0.02015829086303711,
neg_and_tree,32,sbc_half,gecode,minizinc,SAT,1,0.18316245079040527,8.0171e-05
neg_and_tree,32,sbc_half,gecode,minizinc,SAT,2,0.1733856201171875,8.2025e-05
neg_and_tree,32,sbc_half,gecode,minizinc,SAT,3,0.16278791427612305,9.1512e-05
neg_and_tree,32,sbc_half,chuffed,minizinc,SAT,1,0.16661524772644043,0.0
neg_and_tree,32,sbc_half,chuffed,minizinc,SAT,2,0.17041444778442383,0.0
neg_and_tree,32,sbc_half,chuffed,minizinc,SAT,3,0.16858553886413574,0.0
neg_and_tree,32,sbc_half,z3,smt,SAT,1,0.01599264144897461,
neg_and_tree,32,sbc_half,z3,smt,SAT,2,0.01893329620361328,
neg_and_tree,32,sbc_half,z3,smt,SAT,3,0.01920342445373535,
neg_and_tree,32,sbc_half,cvc5,smt,SAT,1,0.014702081680297852,
neg_and_tree,32,sbc_half,cvc5,smt,SAT,2,0.016752243041992188,
neg_and_tree,32,sbc_half,cvc5,smt,SAT,3,0.016703128814697266,
neg_and_tree,64,base,gecode,minizinc,SAT,1,0.1909947395324707,0.00026052
neg_and_tree,64,base,gecode,minizinc,SAT,2,0.17903542518615723,0.000157616
neg_and_tree,64,base,gecode,minizinc,SAT,3,0.17454171180725098,0.000160973
neg_and_tree,64,base,chuffed,minizinc,SAT,1,0.17630553245544434,0.0
neg_and_tree,64,base,chuffed,minizinc,SAT,2,0.16519498825073242,0.0
neg_and_tree,64,base,chuffed,minizinc,SAT,3,0.1772594451904297,0.0
neg_and_tree,64,base,z3,smt,SAT,1,0.02167797088623047,
neg_and_tree,64,base,z3,smt,SAT,2,0.021155118942260742,
neg_and_tree,64,base,z3,smt,SAT,3,0.019685983657836914,
neg_and_tree,64,base,cvc5,smt,SAT,1,0.04364204406738281,
neg_and_tree,64,base,cvc5,smt,SAT,2,0.041785240173339844,
neg_and_tree,64,base,cvc5,smt,SAT,3,0.0393214225769043,
neg_and_tree,64,sbc,gecode,minizinc,SAT,1,0.17921781539916992,0.000179999
neg_and_tree,64,sbc,gecode,minizinc,SAT,2,0.1721043586730957,0.000186842
neg_and_tree,64,sbc,gecode,minizinc,SAT,3,0.19462180137634277,0.000205297
neg_and_tree,64,sbc,chuffed,minizinc,SAT,1,0.1799333095550537,0.0
neg_and_tree,64,sbc,chuffed,minizinc,SAT,2,0.1770799160003662,0.0
neg_and_tree,64,sbc,chuffed,minizinc,SAT,3,0.18204069137573242,0.0
neg_and_tree,64,sbc,z3,smt,SAT,1,0.01922917366027832,
neg_and_tree,64,sbc,z3,smt,SAT,2,0.021800518035888672,
neg_and_tree,64,sbc,z3,smt,SAT,3,0.020621299743652344,
neg_and_tree,64,sbc,cvc5,smt,SAT,1,0.03928995132446289,
neg_and_tree,64,sbc,cvc5,smt,SAT,2,0.04517054557800293,
neg_and_tree,64,sbc,cvc5,smt,SAT,3,0.03679203987121582,
neg_and_tree,64,sbc_half,gecode,minizinc,SAT,1,0.18018603324890137,9.8495e-05
neg_and_tree,64,sbc_half,gecode,minizinc,SAT,2,0.17253684997558594,0.000140094
neg_and_tree,64,sbc_half,gecode,minizinc,SAT,3,0.18120098114013672,0.000113113
neg_and_tree,64,sbc_half,chuffed,minizinc,SAT,1,0.1870870590209961,0.0
neg_and_tree,64,sbc_half,chuffed,minizinc,SAT,2,0.1651153564453125,0.0
neg_and_tree,64,sbc_half,chuffed,minizinc,SAT,3,0.1899399757385254,0.001
neg_and_tree,64,sbc_half,z3,smt,SAT,1,0.020290613174438477,
neg_and_tree,64,sbc_half,z3,smt,SAT,2,0.020530223846435547,
neg_and_tree,64,sbc_half,z3,smt,SAT,3,0.021035194396972656,
neg_and_tree,64,sbc_half,cvc5,smt,SAT,1,0.023978710174560547,
neg_and_tree,64,sbc_half,cvc5,smt,SAT,2,0.030001163482666016,
neg_and_tree,64,sbc_half,cvc5,smt,SAT,3,0.027828216552734375,
neg_and_tree,128,base,gecode,minizinc,SAT,1,0.19202733039855957,0.000347193
neg_and_tree,128,base,gecode,minizinc,SAT,2,0.1897420883178711,0.000290416
neg_and_tree,128,base,gecode,minizinc,SAT,3,0.20927166938781738,0.000248748
neg_and_tree,128,base,chuffed,minizinc,SAT,1,0.1898787021636963,0.001
neg_and_tree,128,base,chuffed,minizinc,SAT,2,0.17973017692565918,0.001
neg_and_tree,128,base,chuffed,minizinc,SAT,3,0.18483257293701172,0.001
neg_and_tree,128,base,z3,smt,SAT,1,0.023650407791137695,
neg_and_tree,128,base,z3,smt,SAT,2,0.02404046058654785,
neg_and_tree,128,base,z3,smt,SAT,3,0.022546052932739258,
neg_and_tree,128,base,cvc5,smt,SAT,1,0.0835275650024414,
neg_and_tree,128,base,cvc5,smt,SAT,2,0.08948230743408203,
neg_and_tree,128,base,cvc5,smt,SAT,3,0.0749044418334961,
neg_and_tree,128,sbc,gecode,minizinc,SAT,1,0.19042754173278809,0.000273886
neg_and_tree,128,sbc,gecode,minizinc,SAT,2,0.18784737586975098,0.000334019
neg_and_tree,128,sbc,gecode,minizinc,SAT,3,0.2204885482788086,0.000262444
neg_and_tree,128,sbc,chuffed,minizinc,SAT,1,0.17694616317749023,0.0
neg_and_tree,128,sbc,chuffed,minizinc,SAT,2,0.17595267295837402,0.001
neg_and_tree,128,sbc,chuffed,minizinc,SAT,3,0.1782853603363037,0.0
neg_and_tree,128,sbc,z3,smt,SAT,1,0.03309488296508789,
neg_and_tree,128,sbc,z3,smt,SAT,2,0.024492740631103516,
neg_and_tree,128,sbc,z3,smt,SAT,3,0.025783538818359375,
neg_and_tree,128,sbc,cvc5,smt,SAT,1,0.08512639999389648,
neg_and_tree,128,sbc,cvc5,smt,SAT,2,0.07969474792480469,
neg_and_tree,128,sbc,cvc5,smt,SAT,3,0.08393049240112305,
neg_and_tree,128,sbc_half,gecode,minizinc,SAT,1,0.21050000190734863,0.000404712
neg_and_tree,128,sbc_half,gecode,minizinc,SAT,2,0.18275141716003418,0.00023927
neg_and_tree,128,sbc_half,gecode,minizinc,SAT,3,0.16712641716003418,0.000158368
neg_and_tree,128,sbc_half,chuffed,minizinc,SAT,1,0.1710214614868164,0.0
neg_and_tree,128,sbc_half,chuffed,minizinc,SAT,2,0.1784825325012207,0.0
neg_and_tree,128,sbc_half,chuffed,minizinc,SAT,3,0.17897939682006836,0.001
neg_and_tree,128,sbc_half,z3,smt,SAT,1,0.02556443214416504,
neg_and_tree,128,sbc_half,z3,smt,SAT,2,0.0286862850189209,
neg_and_tree,128,sbc_half,z3,smt,SAT,3,0.02352428436279297,
neg_and_tree,128,sbc_half,cvc5,smt,SAT,1,0.049648284912109375,
neg_and_tree,128,sbc_half,cvc5,smt,SAT,2,0.045968055725097656,
neg_and_tree,128,sbc_half,cvc5,smt,SAT,3,0.04714250564575195,
neg_and_tree,256,base,gecode,minizinc,SAT,1,0.18998456001281738,0.000452572
neg_and_tree,256,base,gecode,minizinc,SAT,2,0.18868780136108398,0.000428036
neg_and_tree,256,base,gecode,minizinc,SAT,3,0.2072451114654541,0.000647048
neg_and_tree,256,base,chuffed,minizinc,SAT,1,0.19009685516357422,0.001
neg_and_tree,256,base,chuffed,minizinc,SAT,2,0.18762898445129395,0.001
neg_and_tree,256,base,chuffed,minizinc,SAT,3,0.191176176071167,0.001
neg_and_tree,256,base,z3,smt,SAT,1,0.030240535736083984,
neg_and_tree,256,base,z3,smt,SAT,2,0.033007144927978516,
neg_and_tree,256,base,z3,smt,SAT,3,0.03312802314758301,
neg_and_tree,256,base,cvc5,smt,SAT,1,0.17934942245483398,
neg_and_tree,256,base,cvc5,smt,SAT,2,0.18066906929016113,
neg_and_tree,256,base,cvc5,smt,SAT,3,0.18675994873046875,
neg_and_tree,256,sbc,gecode,minizinc,SAT,1,0.19744610786437988,0.000594699
neg_and_tree,256,sbc,gecode,minizinc,SAT,2,0.20229053497314453,0.000508407
neg_and_tree,256,sbc,gecode,minizinc,SAT,3,0.19472599029541016,0.000499089
neg_and_tree,256,sbc,chuffed,minizinc,SAT,1,0.17894840240478516,0.0
neg_and_tree,256,sbc,chuffed,minizinc,SAT,2,0.20871877670288086,0.001
neg_and_tree,256,sbc,chuffed,minizinc,SAT,3,0.1926097869873047,0.0
neg_and_tree,256,sbc,z3,smt,SAT,1,0.033408403396606445,
neg_and_tree,256,sbc,z3,smt,SAT,2,0.03397083282470703,
neg_and_tree,256,sbc,z3,smt,SAT,3,0.032831668853759766,
neg_and_tree,256,sbc,cvc5,smt,SAT,1,0.2141420841217041,
neg_and_tree,256,sbc,cvc5,smt,SAT,2,0.23740458488464355,
neg_and_tree,256,sbc,cvc5,smt,SAT,3,0.1938776969909668,
neg_and_tree,256,sbc_half,gecode,minizinc,SAT,1,0.19376492500305176,0.000319792
neg_and_tree,256,sbc_half,gecode,minizinc,SAT,2,0.18840789794921875,0.00023331
neg_and_tree,256,sbc_half,gecode,minizinc,SAT,3,0.19088506698608398,0.000283433
neg_and_tree,256,sbc_half,chuffed,minizinc,SAT,1,0.18086528778076172,0.001
neg_and_tree,256,sbc_half,chuffed,minizinc,SAT,2,0.19016265869140625,0.0
neg_and_tree,256,sbc_half,chuffed,minizinc,SAT,3,0.18896269798278809,0.0
neg_and_tree,256,sbc_half,z3,smt,SAT,1,0.03002619743347168,
neg_and_tree,256,sbc_half,z3,smt,SAT,2,0.03271842002868652,
neg_and_tree,256,sbc_half,z3,smt,SAT,3,0.030345439910888672,
neg_and_tree,256,sbc_half,cvc5,smt,SAT,1,0.13691043853759766,
neg_and_tree,256,sbc_half,cvc5,smt,SAT,2,0.1542680263519287,
neg_and_tree,256,sbc_half,cvc5,smt,SAT,3,0.12093305587768555,
neg_and_tree,512,base,gecode,minizinc,SAT,1,0.22776222229003906,0.00111539
neg_and_tree,512,base,gecode,minizinc,SAT,2,0.2508876323699951,0.00127341
neg_and_tree,512,base,gecode,minizinc,SAT,3,0.23621702194213867,0.000946572
neg_and_tree,512,base,chuffed,minizinc,SAT,1,0.24411964416503906,0.001
neg_and_tree,512,base,chuffed,minizinc,SAT,2,0.22251462936401367,0.002
neg_and_tree,512,base,chuffed,minizinc,SAT,3,0.2341480255126953,0.001
neg_and_tree,512,base,z3,smt,SAT,1,0.05917096138000488,
neg_and_tree,512,base,z3,smt,SAT,2,0.06034231185913086,
neg_and_tree,512,base,z3,smt,SAT,3,0.05614972114562988,
neg_and_tree,512,base,cvc5,smt,SAT,1,0.6233432292938232,
neg_and_tree,512,base,cvc5,smt,SAT,2,0.589160680770874,
neg_and_tree,512,base,cvc5,smt,SAT,3,0.5895330905914307,
neg_and_tree,512,sbc,gecode,minizinc,SAT,1,0.23594427108764648,0.000951691
neg_and_tree,512,sbc,gecode,minizinc,SAT,2,0.24589943885803223,0.00086586
neg_and_tree,512,sbc,gecode,minizinc,SAT,3,0.24134159088134766,0.00132864
neg_and_tree,512,sbc,chuffed,minizinc,SAT,1,0.23581337928771973,0.001
neg_and_tree,512,sbc,chuffed,minizinc,SAT,2,0.2141108512878418,0.001
neg_and_tree,512,sbc,chuffed,minizinc,SAT,3,0.21437931060791016,0.001
neg_and_tree,512,sbc,z3,smt,SAT,1,0.05266737937927246,
neg_and_tree,512,sbc,z3,smt,SAT,2,0.052602291107177734,
neg_and_tree,512,sbc,z3,smt,SAT,3,0.05051445960998535,
neg_and_tree,512,sbc,cvc5,smt,SAT,1,0.5890910625457764,
neg_and_tree,512,sbc,cvc5,smt,SAT,2,0.5315804481506348,
neg_and_tree,512,sbc,cvc5,smt,SAT,3,0.5076773166656494,
neg_and_tree,512,sbc_half,gecode,minizinc,SAT,1,0.22339415550231934,0.000493859
neg_and_tree,512,sbc_half,gecode,minizinc,SAT,2,0.2098855972290039,0.00049414
neg_and_tree,512,sbc_half,gecode,minizinc,SAT,3,0.20642566680908203,0.000442332
neg_and_tree,512,sbc_half,chuffed,minizinc,SAT,1,0.2347850799560547,0.0
neg_and_tree,512,sbc_half,chuffed,minizinc,SAT,2,0.22098398208618164,0.0
neg_and_tree,512,sbc_half,chuffed,minizinc,SAT,3,0.19783973693847656,0.001
neg_and_tree,512,sbc_half,z3,smt,SAT,1,0.04356741905212402,
neg_and_tree,512,sbc_half,z3,smt,SAT,2,0.04727339744567871,
neg_and_tree,512,sbc_half,z3,smt,SAT,3,0.04233288764953613,
neg_and_tree,512,sbc_half,cvc5,smt,SAT,1,0.23499512672424316,
neg_and_tree,512,sbc_half,cvc5,smt,SAT,2,0.23988676071166992,
neg_and_tree,512,sbc_half,cvc5,smt,SAT,3,0.24293112754821777,
neg_and_tree,1024,base,gecode,minizinc,SAT,1,0.3034961223602295,0.00209445
neg_and_tree,1024,base,gecode,minizinc,SAT,2,0.29003047943115234,0.00176929
neg_and_tree,1024,base,gecode,minizinc,SAT,3,0.2740194797515869,0.00154227
neg_and_tree,1024,base,chuffed,minizinc,SAT,1,0.28856420516967773,0.002
neg_and_tree,1024,base,chuffed,minizinc,SAT,2,0.32070350646972656,0.002
neg_and_tree,1024,base,chuffed,minizinc,SAT,3,0.27010130882263184,0.002
neg_and_tree,1024,base,z3,smt,SAT,1,0.07455158233642578,
neg_and_tree,1024,base,z3,smt,SAT,2,0.09271788597106934,
neg_and_tree,1024,base,z3,smt,SAT,3,0.07681846618652344,
neg_and_tree,1024,base,cvc5,smt,SAT,1,1.512031078338623,
neg_and_tree,1024,base,cvc5,smt,SAT,2,1.4642345905303955,
neg_and_tree,1024,base,cvc5,smt,SAT,3,1.4442386627197266,
neg_and_tree,1024,sbc,gecode,minizinc,SAT,1,0.27219653129577637,0.00221814
neg_and_tree,1024,sbc,gecode,minizinc,SAT,2,0.2805137634277344,0.00255279
neg_and_tree,1024,sbc,gecode,minizinc,SAT,3,0.2702348232269287,0.00191985
neg_and_tree,1024,sbc,chuffed,minizinc,SAT,1,0.2787306308746338,0.002
neg_and_tree,1024,sbc,chuffed,minizinc,SAT,2,0.27548789978027344,0.002
neg_and_tree,1024,sbc,chuffed,minizinc,SAT,3,0.26460766792297363,0.002
neg_and_tree,1024,sbc,z3,smt,SAT,1,0.07697248458862305,
neg_and_tree,1024,sbc,z3,smt,SAT,2,0.07691478729248047,
neg_and_tree,1024,sbc,z3,smt,SAT,3,0.07707619667053223,
neg_and_tree,1024,sbc,cvc5,smt,SAT,1,1.4355823993682861,
neg_and_tree,1024,sbc,cvc5,smt,SAT,2,1.431854486465454,
neg_and_tree,1024,sbc,cvc5,smt,SAT,3,1.4912772178649902,
neg_and_tree,1024,sbc_half,gecode,minizinc,SAT,1,0.2611503601074219,0.000835172
neg_and_tree,1024,sbc_half,gecode,minizinc,SAT,2,0.2270512580871582,0.000813962
neg_and_tree,1024,sbc_half,gecode,minizinc,SAT,3,0.24265360832214355,0.000836194
neg_and_tree,1024,sbc_half,chuffed,minizinc,SAT,1,0.2751142978668213,0.001
neg_and_tree,1024,sbc_half,chuffed,minizinc,SAT,2,0.23579835891723633,0.002
neg_and_tree,1024,sbc_half,chuffed,minizinc,SAT,3,0.25005054473876953,0.001
neg_and_tree,1024,sbc_half,z3,smt,SAT,1,0.06904006004333496,
neg_and_tree,1024,sbc_half,z3,smt,SAT,2,0.06952738761901855,
neg_and_tree,1024,sbc_half,z3,smt,SAT,3,0.0657045841217041,
neg_and_tree,1024,sbc_half,cvc5,smt,SAT,1,0.6787564754486084,
neg_and_tree,1024,sbc_half,cvc5,smt,SAT,2,0.6197266578674316,
neg_and_tree,1024,sbc_half,cvc5,smt,SAT,3,0.6681051254272461,
neg_and_tree,2048,base,gecode,minizinc,SAT,1,0.4009819030761719,0.00358355
neg_and_tree,2048,base,gecode,minizinc,SAT,2,0.3913583755493164,0.00368699
neg_and_tree,2048,base,gecode,minizinc,SAT,3,0.3963649272918701,0.00327088
neg_and_tree,2048,base,chuffed,minizinc,SAT,1,0.4092402458190918,0.007
neg_and_tree,2048,base,chuffed,minizinc,SAT,2,0.41121625900268555,0.004
neg_and_tree,2048,base,chuffed,minizinc,SAT,3,0.39716553688049316,0.003
neg_and_tree,2048,base,z3,smt,SAT,1,0.15807414054870605,
neg_and_tree,2048,base,z3,smt,SAT,2,0.16497588157653809,
neg_and_tree,2048,base,z3,smt,SAT,3,0.15609383583068848,
neg_and_tree,2048,base,cvc5,smt,SAT,1,3.9510650634765625,
neg_and_tree,2048,base,cvc5,smt,SAT,2,3.9291539192199707,
neg_and_tree,2048,base,cvc5,smt,SAT,3,3.990983724594116,
neg_and_tree,2048,sbc,gecode,minizinc,SAT,1,0.3995354175567627,0.00387682
neg_and_tree,2048,sbc,gecode,minizinc,SAT,2,0.3896946907043457,0.00454235
neg_and_tree,2048,sbc,gecode,minizinc,SAT,3,0.3949851989746094,0.00344213
neg_and_tree,2048,sbc,chuffed,minizinc,SAT,1,0.3901228904724121,0.004
neg_and_tree,2048,sbc,chuffed,minizinc,SAT,2,0.4020977020263672,0.004
neg_and_tree,2048,sbc,chuffed,minizinc,SAT,3,0.4056258201599121,0.007
